season,tour,start_date,end_date,player,round,statistic,measure,value
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Birdies,tvalue,9
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Birdies,tvalue,9
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Pars,tvalue,14
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Pars,tvalue,14
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Bogeys,tvalue,4
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Bogeys,tvalue,4
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Scrambling,tvalue,0.5714
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Scrambling,tvalue,0.5714
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Driving Distance Avg,tvalue,304.2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Driving Distance Avg,tvalue,304.2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Fairways Hit,tvalue,0.85
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Fairways Hit,tvalue,0.85
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Fairway Opportunities,tvalue,20
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Fairway Opportunities,tvalue,20
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Longest Drive,tvalue,329
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Longest Drive,tvalue,329
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,GIR,tvalue,0.7407
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,GIR,tvalue,0.7407
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,GIR Opportunities,tvalue,27
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,GIR Opportunities,tvalue,27
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Sand Saves,tvalue,0.6667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Sand Saves,tvalue,0.6667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Sand Saves Opportunities,tvalue,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Sand Saves Opportunities,tvalue,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Average Putts - GIR,tvalue,1.7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Average Putts - GIR,tvalue,1.7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Total Putts - GIR,tvalue,34
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Total Putts - GIR,tvalue,34
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,Putts Per Round,tvalue,29.33
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,Putts Per Round,tvalue,29.33
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,SG: Putting,tvalue,0.811
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,SG: Putting,tvalue,0.811
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,SG: Around-the-Green,tvalue,-0.405
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,SG: Around-the-Green,tvalue,-0.405
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,SG: Approach-the-Green,tvalue,0.783
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,SG: Approach-the-Green,tvalue,0.783
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,SG: Off-the-Tee,tvalue,0.189
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,SG: Off-the-Tee,tvalue,0.189
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,SG: Tee-to-Green,tvalue,-0.208
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,SG: Tee-to-Green,tvalue,-0.208
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,1,SG: Total,tvalue,0.603
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Doug Ghim,2,SG: Total,tvalue,0.603
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Birdies,tvalue,7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Birdies,tvalue,7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Pars,tvalue,17
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Pars,tvalue,17
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Bogeys,tvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Bogeys,tvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Scrambling,tvalue,0.8333
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Scrambling,tvalue,0.8333
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Driving Distance Avg,tvalue,297
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Driving Distance Avg,tvalue,297
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Fairways Hit,tvalue,0.8421
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Fairways Hit,tvalue,0.8421
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Fairway Opportunities,tvalue,19
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Fairway Opportunities,tvalue,19
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Longest Drive,tvalue,320
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Longest Drive,tvalue,320
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,GIR,tvalue,0.7692
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,GIR,tvalue,0.7692
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,GIR Opportunities,tvalue,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,GIR Opportunities,tvalue,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Sand Saves,tvalue,0.6667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Sand Saves,tvalue,0.6667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Sand Saves Opportunities,tvalue,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Sand Saves Opportunities,tvalue,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Average Putts - GIR,tvalue,1.85
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Average Putts - GIR,tvalue,1.85
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Total Putts - GIR,tvalue,37
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Total Putts - GIR,tvalue,37
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,Putts Per Round,tvalue,30.46
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,Putts Per Round,tvalue,30.46
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,SG: Putting,tvalue,0.466
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,SG: Putting,tvalue,0.466
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,SG: Around-the-Green,tvalue,-0.081
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,SG: Around-the-Green,tvalue,-0.081
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,SG: Approach-the-Green,tvalue,-0.296
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,SG: Approach-the-Green,tvalue,-0.296
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,SG: Off-the-Tee,tvalue,-0.396
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,SG: Off-the-Tee,tvalue,-0.396
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,SG: Tee-to-Green,tvalue,-0.318
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,SG: Tee-to-Green,tvalue,-0.318
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,1,SG: Total,tvalue,0.148
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Jim Herman,2,SG: Total,tvalue,0.148
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Birdies,tvalue,8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Birdies,tvalue,8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Pars,tvalue,14
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Pars,tvalue,14
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Bogeys,tvalue,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Bogeys,tvalue,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Scrambling,tvalue,0.6
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Scrambling,tvalue,0.6
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Driving Distance Avg,tvalue,297
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Driving Distance Avg,tvalue,297
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Fairways Hit,tvalue,0.7895
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Fairways Hit,tvalue,0.7895
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Fairway Opportunities,tvalue,19
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Fairway Opportunities,tvalue,19
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Longest Drive,tvalue,302
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Longest Drive,tvalue,302
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,GIR,tvalue,0.8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,GIR,tvalue,0.8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,GIR Opportunities,tvalue,25
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,GIR Opportunities,tvalue,25
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Sand Saves,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Sand Saves,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Sand Saves Opportunities,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Sand Saves Opportunities,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Average Putts - GIR,tvalue,1.7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Average Putts - GIR,tvalue,1.7
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Total Putts - GIR,tvalue,34
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Total Putts - GIR,tvalue,34
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,Putts Per Round,tvalue,29.52
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,Putts Per Round,tvalue,29.52
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,SG: Putting,tvalue,-0.547
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,SG: Putting,tvalue,-0.547
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,SG: Around-the-Green,tvalue,0.022
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,SG: Around-the-Green,tvalue,0.022
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,SG: Approach-the-Green,tvalue,3.715
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,SG: Approach-the-Green,tvalue,3.715
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,SG: Off-the-Tee,tvalue,-0.248
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,SG: Off-the-Tee,tvalue,-0.248
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,SG: Tee-to-Green,tvalue,3.489
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,SG: Tee-to-Green,tvalue,3.489
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,1,SG: Total,tvalue,2.942
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Tim Wilkinson,2,SG: Total,tvalue,2.942
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Eagles,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Eagles,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Birdies,tvalue,5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Birdies,tvalue,5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Pars,tvalue,16
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Pars,tvalue,16
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Bogeys,tvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Bogeys,tvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Doubles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Scrambling,tvalue,0.6667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Scrambling,tvalue,0.6667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Driving Distance Avg,tvalue,301.3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Driving Distance Avg,tvalue,301.3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Fairways Hit,tvalue,0.5789
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Fairways Hit,tvalue,0.5789
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Fairway Opportunities,tvalue,19
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Fairway Opportunities,tvalue,19
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Longest Drive,tvalue,312
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Longest Drive,tvalue,312
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,GIR,tvalue,0.75
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,GIR,tvalue,0.75
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,GIR Opportunities,tvalue,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,GIR Opportunities,tvalue,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Sand Saves,tvalue,0.5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Sand Saves,tvalue,0.5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Sand Saves Opportunities,tvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Sand Saves Opportunities,tvalue,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Average Putts - GIR,tvalue,1.611
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Average Putts - GIR,tvalue,1.611
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Total Putts - GIR,tvalue,29
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Total Putts - GIR,tvalue,29
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,Putts Per Round,tvalue,27.75
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,Putts Per Round,tvalue,27.75
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,SG: Putting,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,SG: Putting,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,SG: Around-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,SG: Around-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,SG: Approach-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,SG: Approach-the-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,SG: Off-the-Tee,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,SG: Off-the-Tee,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,SG: Tee-to-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,SG: Tee-to-Green,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,1,SG: Total,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Wyndham Clark,2,SG: Total,tvalue,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,Eagles,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,Birdies,tvalue,8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,Birdies,tvalue,8
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,Pars,tvalue,14
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,Pars,tvalue,14
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,Bogeys,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,Bogeys,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,Doubles,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,Doubles,tvalue,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,Other,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,Scrambling,tvalue,0.75
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,Scrambling,tvalue,0.75
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,Penalties,tvalue,0
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,Driving Distance Avg,tvalue,276.1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,Driving Distance Avg,tvalue,276.1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,Fairways Hit,tvalue,0.8333
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,Fairways Hit,tvalue,0.8333
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,Fairway Opportunities,tvalue,18
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,Fairway Opportunities,tvalue,18
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,Longest Drive,tvalue,305
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,Longest Drive,tvalue,305
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,GIR,tvalue,0.6667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,GIR,tvalue,0.6667
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,GIR Opportunities,tvalue,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,2,GIR Opportunities,tvalue,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Matt Every,1,Sand Saves,tvalue,NA
